"","surface","name","value","category","value.resc","category.focal"
"1458","urban.water.agric.scrub.fixed","Feature6",2161.41817608696,"trees",1530.48892219279,"scrub"
"1459","urban.water.agric.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"1460","urban.water.agric.scrub.opend","Feature2",41.5783188917731,"urban",-2458.42168110823,"scrub"
"1461","urban.water.agric.scrub.opend","Feature3",516.400610385061,"water",-1983.59938961494,"scrub"
"1462","urban.water.agric.scrub.opend","Feature4",191.740629227927,"agric",-2308.25937077207,"scrub"
"1463","urban.water.agric.scrub.opend","Feature5",2500,"scrub",0,"scrub"
"1464","urban.water.agric.scrub.opend","Feature6",837.424652382563,"opend",-1662.57534761744,"scrub"
"1465","urban.water.beach.scrub.fixed","Feature1",1,"all_else",-592.701070088276,"scrub"
"1466","urban.water.beach.scrub.fixed","Feature2",201.924353322015,"urban",-391.776716766261,"scrub"
"1467","urban.water.beach.scrub.fixed","Feature3",825.029418475444,"water",231.328348387168,"scrub"
"1468","urban.water.beach.scrub.fixed","Feature4",1471.65760698832,"beach",877.956536900044,"scrub"
"1469","urban.water.beach.scrub.fixed","Feature5",593.701070088276,"scrub",0,"scrub"
"1470","urban.water.beach.scrub.fixed","Feature6",2500,"trees",1906.29892991172,"scrub"
"1471","urban.water.beach.scrub.opend","Feature1",1.00000000000045,"all_else",-2499,"scrub"
"1472","urban.water.beach.scrub.opend","Feature2",5.44940788708118,"urban",-2494.55059211292,"scrub"
"1473","urban.water.beach.scrub.opend","Feature3",2329.51258488373,"water",-170.48741511627,"scrub"
"1474","urban.water.beach.scrub.opend","Feature4",458.94691681784,"beach",-2041.05308318216,"scrub"
"1475","urban.water.beach.scrub.opend","Feature5",2500,"scrub",0,"scrub"
"1476","urban.water.beach.scrub.opend","Feature6",1870.00319948424,"opend",-629.99680051576,"scrub"
"1477","urban.water.scrub.fixed.opend","Feature1",1,"all_else",-2499,"scrub"
"1478","urban.water.scrub.fixed.opend","Feature2",1091.54808915179,"urban",-1408.45191084821,"scrub"
"1479","urban.water.scrub.fixed.opend","Feature3",87.5594160467481,"water",-2412.44058395325,"scrub"
"1480","urban.water.scrub.fixed.opend","Feature4",2500,"scrub",0,"scrub"
"1481","urban.water.scrub.fixed.opend","Feature5",52.2940215856956,"trees",-2447.7059784143,"scrub"
"1482","urban.water.scrub.fixed.opend","Feature6",134.111300050344,"opend",-2365.88869994966,"scrub"
"1483","urban.agric.beach.scrub.fixed","Feature1",2.50918394098335,"all_else",-635.875610771105,"scrub"
"1484","urban.agric.beach.scrub.fixed","Feature2",1,"urban",-637.384794712088,"scrub"
"1485","urban.agric.beach.scrub.fixed","Feature3",2500,"agric",1861.61520528791,"scrub"
"1486","urban.agric.beach.scrub.fixed","Feature4",549.62993259148,"beach",-88.754862120608,"scrub"
"1487","urban.agric.beach.scrub.fixed","Feature5",638.384794712088,"scrub",0,"scrub"
"1488","urban.agric.beach.scrub.fixed","Feature6",2187.85437578478,"trees",1549.46958107269,"scrub"
"1489","urban.agric.beach.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"1490","urban.agric.beach.scrub.opend","Feature2",17.1255354028995,"urban",-2482.8744645971,"scrub"
"1491","urban.agric.beach.scrub.opend","Feature3",461.023853325201,"agric",-2038.9761466748,"scrub"
"1492","urban.agric.beach.scrub.opend","Feature4",703.854746499955,"beach",-1796.14525350004,"scrub"
"1493","urban.agric.beach.scrub.opend","Feature5",2500,"scrub",0,"scrub"
"1494","urban.agric.beach.scrub.opend","Feature6",1594.29037925305,"opend",-905.70962074695,"scrub"
"1495","urban.agric.scrub.fixed.opend","Feature1",1,"all_else",-1611.12726540096,"scrub"
"1496","urban.agric.scrub.fixed.opend","Feature2",223.455491681363,"urban",-1388.6717737196,"scrub"
"1497","urban.agric.scrub.fixed.opend","Feature3",2500,"agric",887.87273459904,"scrub"
"1498","urban.agric.scrub.fixed.opend","Feature4",1612.12726540096,"scrub",0,"scrub"
"1499","urban.agric.scrub.fixed.opend","Feature5",650.153113996339,"trees",-961.974151404621,"scrub"
"1500","urban.agric.scrub.fixed.opend","Feature6",974.344995178473,"opend",-637.782270222487,"scrub"
"1501","urban.beach.scrub.fixed.opend","Feature1",1,"all_else",-319.114607966026,"scrub"
"1502","urban.beach.scrub.fixed.opend","Feature2",482.736512936202,"urban",162.621904970176,"scrub"
"1503","urban.beach.scrub.fixed.opend","Feature3",1950.73706619572,"beach",1630.62245822969,"scrub"
"1504","urban.beach.scrub.fixed.opend","Feature4",320.114607966026,"scrub",0,"scrub"
"1505","urban.beach.scrub.fixed.opend","Feature5",2500,"trees",2179.88539203397,"scrub"
"1506","urban.beach.scrub.fixed.opend","Feature6",2230.75676478382,"opend",1910.64215681779,"scrub"
"1507","water.agric.beach.scrub.fixed","Feature1",1,"all_else",-691.786399628881,"scrub"
"1508","water.agric.beach.scrub.fixed","Feature2",126.51383406969,"water",-566.272565559191,"scrub"
"1509","water.agric.beach.scrub.fixed","Feature3",2500,"agric",1807.21360037112,"scrub"
"1510","water.agric.beach.scrub.fixed","Feature4",267.652471816495,"beach",-425.133927812386,"scrub"
"1511","water.agric.beach.scrub.fixed","Feature5",692.786399628881,"scrub",0,"scrub"
"1512","water.agric.beach.scrub.fixed","Feature6",2381.54290914878,"trees",1688.7565095199,"scrub"
"1513","water.agric.beach.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"1514","water.agric.beach.scrub.opend","Feature2",1277.82482235575,"water",-1222.17517764425,"scrub"
"1515","water.agric.beach.scrub.opend","Feature3",460.592486484313,"agric",-2039.40751351569,"scrub"
"1516","water.agric.beach.scrub.opend","Feature4",680.363895919539,"beach",-1819.63610408046,"scrub"
"1517","water.agric.beach.scrub.opend","Feature5",2500,"scrub",0,"scrub"
"1518","water.agric.beach.scrub.opend","Feature6",1476.90642376543,"opend",-1023.09357623457,"scrub"
"1519","water.agric.scrub.fixed.opend","Feature1",2.00178470792252,"all_else",-758.733134620039,"scrub"
"1520","water.agric.scrub.fixed.opend","Feature2",1,"water",-759.734919327961,"scrub"
"1521","water.agric.scrub.fixed.opend","Feature3",2500,"agric",1739.26508067204,"scrub"
"1522","water.agric.scrub.fixed.opend","Feature4",760.734919327961,"scrub",0,"scrub"
"1523","water.agric.scrub.fixed.opend","Feature5",2136.63240225426,"trees",1375.8974829263,"scrub"
"1524","water.agric.scrub.fixed.opend","Feature6",220.098732967995,"opend",-540.636186359966,"scrub"
"1525","water.beach.scrub.fixed.opend","Feature1",1,"all_else",-1719.8277712935,"scrub"
"1526","water.beach.scrub.fixed.opend","Feature2",2363.51687439921,"water",642.68910310571,"scrub"
"1527","water.beach.scrub.fixed.opend","Feature3",2500,"beach",779.1722287065,"scrub"
"1528","water.beach.scrub.fixed.opend","Feature4",1720.8277712935,"scrub",0,"scrub"
"1529","water.beach.scrub.fixed.opend","Feature5",1092.59566143185,"trees",-628.23210986165,"scrub"
"1530","water.beach.scrub.fixed.opend","Feature6",1770.37921014384,"opend",49.55143885034,"scrub"
"1531","agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-2364.07031119851,"scrub"
"1532","agric.beach.scrub.fixed.opend","Feature2",991.48270051785,"agric",-1373.58761068066,"scrub"
"1533","agric.beach.scrub.fixed.opend","Feature3",2500,"beach",134.92968880149,"scrub"
"1534","agric.beach.scrub.fixed.opend","Feature4",2365.07031119851,"scrub",0,"scrub"
"1535","agric.beach.scrub.fixed.opend","Feature5",1403.18844249017,"trees",-961.88186870834,"scrub"
"1536","agric.beach.scrub.fixed.opend","Feature6",2362.9976359518,"opend",-2.07267524670988,"scrub"
"1537","urban.water.agric.beach.scrub.fixed","Feature1",2.07384695627161,"all_else",-597.160842557951,"scrub"
"1538","urban.water.agric.beach.scrub.fixed","Feature2",1,"urban",-598.234689514223,"scrub"
"1539","urban.water.agric.beach.scrub.fixed","Feature3",118.500566128755,"water",-480.734123385468,"scrub"
"1540","urban.water.agric.beach.scrub.fixed","Feature4",2205.46826427847,"agric",1606.23357476425,"scrub"
"1541","urban.water.agric.beach.scrub.fixed","Feature5",2500,"beach",1900.76531048578,"scrub"
"1542","urban.water.agric.beach.scrub.fixed","Feature6",599.234689514223,"scrub",0,"scrub"
"1543","urban.water.agric.beach.scrub.fixed","Feature7",2049.23698071361,"trees",1450.00229119939,"scrub"
"1544","urban.water.agric.beach.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"1545","urban.water.agric.beach.scrub.opend","Feature2",14.1730844293029,"urban",-2485.8269155707,"scrub"
"1546","urban.water.agric.beach.scrub.opend","Feature3",2276.3114722496,"water",-223.6885277504,"scrub"
"1547","urban.water.agric.beach.scrub.opend","Feature4",470.074250966829,"agric",-2029.92574903317,"scrub"
"1548","urban.water.agric.beach.scrub.opend","Feature5",1752.49261139797,"beach",-747.50738860203,"scrub"
"1549","urban.water.agric.beach.scrub.opend","Feature6",2500,"scrub",0,"scrub"
"1550","urban.water.agric.beach.scrub.opend","Feature7",1501.08032035868,"opend",-998.91967964132,"scrub"
"1551","urban.water.agric.scrub.fixed.opend","Feature1",1,"all_else",-2499,"scrub"
"1552","urban.water.agric.scrub.fixed.opend","Feature2",2211.09884289464,"urban",-288.90115710536,"scrub"
"1553","urban.water.agric.scrub.fixed.opend","Feature3",893.217481198041,"water",-1606.78251880196,"scrub"
"1554","urban.water.agric.scrub.fixed.opend","Feature4",970.869271775182,"agric",-1529.13072822482,"scrub"
"1555","urban.water.agric.scrub.fixed.opend","Feature5",2500,"scrub",0,"scrub"
"1556","urban.water.agric.scrub.fixed.opend","Feature6",1472.54491180357,"trees",-1027.45508819643,"scrub"
"1557","urban.water.agric.scrub.fixed.opend","Feature7",2216.1142909934,"opend",-283.8857090066,"scrub"
"1558","urban.water.beach.scrub.fixed.opend","Feature1",1,"all_else",-140.58602278472,"scrub"
"1559","urban.water.beach.scrub.fixed.opend","Feature2",1001.69071009757,"urban",860.10468731285,"scrub"
"1560","urban.water.beach.scrub.fixed.opend","Feature3",1788.23227850656,"water",1646.64625572184,"scrub"
"1561","urban.water.beach.scrub.fixed.opend","Feature4",1964.08212039874,"beach",1822.49609761402,"scrub"
"1562","urban.water.beach.scrub.fixed.opend","Feature5",141.58602278472,"scrub",0,"scrub"
"1563","urban.water.beach.scrub.fixed.opend","Feature6",1919.5611866812,"trees",1777.97516389648,"scrub"
"1564","urban.water.beach.scrub.fixed.opend","Feature7",2500,"opend",2358.41397721528,"scrub"
"1565","urban.agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-402.962620938356,"scrub"
"1566","urban.agric.beach.scrub.fixed.opend","Feature2",1432.68788510798,"urban",1028.72526416962,"scrub"
"1567","urban.agric.beach.scrub.fixed.opend","Feature3",1360.04802506507,"agric",956.085404126714,"scrub"
"1568","urban.agric.beach.scrub.fixed.opend","Feature4",1.774460818237,"beach",-402.188160120119,"scrub"
"1569","urban.agric.beach.scrub.fixed.opend","Feature5",403.962620938356,"scrub",0,"scrub"
"1570","urban.agric.beach.scrub.fixed.opend","Feature6",2500,"trees",2096.03737906164,"scrub"
"1571","urban.agric.beach.scrub.fixed.opend","Feature7",802.959698859604,"opend",398.997077921248,"scrub"
"1572","water.agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-2499,"scrub"
"1573","water.agric.beach.scrub.fixed.opend","Feature2",987.766814085011,"water",-1512.23318591499,"scrub"
"1574","water.agric.beach.scrub.fixed.opend","Feature3",462.715187000656,"agric",-2037.28481299934,"scrub"
"1575","water.agric.beach.scrub.fixed.opend","Feature4",2435.40834713049,"beach",-64.5916528695102,"scrub"
"1576","water.agric.beach.scrub.fixed.opend","Feature5",2500,"scrub",0,"scrub"
"1577","water.agric.beach.scrub.fixed.opend","Feature6",1213.90868935495,"trees",-1286.09131064505,"scrub"
"1578","water.agric.beach.scrub.fixed.opend","Feature7",2161.56540923534,"opend",-338.43459076466,"scrub"
"1579","urban.water.agric.beach.scrub.fixed.opend","Feature1",1,"urban",-2499,"scrub"
"1580","urban.water.agric.beach.scrub.fixed.opend","Feature2",507.688268373746,"water",-1992.31173162625,"scrub"
"1581","urban.water.agric.beach.scrub.fixed.opend","Feature3",441.329222011916,"agric",-2058.67077798808,"scrub"
"1582","urban.water.agric.beach.scrub.fixed.opend","Feature4",2049.68575745526,"beach",-450.31424254474,"scrub"
"1583","urban.water.agric.beach.scrub.fixed.opend","Feature5",2500,"scrub",0,"scrub"
"1584","urban.water.agric.beach.scrub.fixed.opend","Feature6",1217.22277735467,"trees",-1282.77722264533,"scrub"
"1585","urban.water.agric.beach.scrub.fixed.opend","Feature7",2188.11824742781,"opend",-311.88175257219,"scrub"
"1586","urban.fixed","Feature1",1,"all_else",-631.795002059555,"trees"
"1587","urban.fixed","Feature2",2500,"urban",1867.20499794045,"trees"
"1588","urban.fixed","Feature3",632.795002059555,"trees",0,"trees"
"1589","water.fixed","Feature1",484.756424103572,"all_else",483.756424103572,"trees"
"1590","water.fixed","Feature2",2500,"water",2499,"trees"
"1591","water.fixed","Feature3",1,"trees",0,"trees"
"1592","agric.fixed","Feature1",1,"all_else",-2499,"trees"
"1593","agric.fixed","Feature2",596.301991040499,"agric",-1903.6980089595,"trees"
"1594","agric.fixed","Feature3",2500,"trees",0,"trees"
"1595","beach.fixed","Feature1",2.64374270878943,"all_else",1.64374270878943,"trees"
"1596","beach.fixed","Feature2",2500,"beach",2499,"trees"
"1597","beach.fixed","Feature3",1,"trees",0,"trees"
"1598","scrub.fixed","Feature1",1,"all_else",-2147.00563092934,"trees"
"1599","scrub.fixed","Feature2",2500,"scrub",351.99436907066,"trees"
"1600","scrub.fixed","Feature3",2148.00563092934,"trees",0,"trees"
"1601","fixed.opend","Feature1",1,"all_else",-2499,"trees"
"1602","fixed.opend","Feature2",2500,"trees",0,"trees"
"1603","fixed.opend","Feature3",2454.9139871245,"opend",-45.0860128754998,"trees"
"1604","urban.water.fixed","Feature1",1,"all_else",-652.759049296725,"trees"
"1605","urban.water.fixed","Feature2",2500,"urban",1846.24095070327,"trees"
"1606","urban.water.fixed","Feature3",25.5140939070266,"water",-628.244955389698,"trees"
"1607","urban.water.fixed","Feature4",653.759049296725,"trees",0,"trees"
"1608","urban.agric.fixed","Feature1",1,"all_else",-245.345098616554,"trees"
"1609","urban.agric.fixed","Feature2",2500,"urban",2253.65490138345,"trees"
"1610","urban.agric.fixed","Feature3",83.2133089424515,"agric",-163.131789674102,"trees"
"1611","urban.agric.fixed","Feature4",246.345098616554,"trees",0,"trees"
"1612","urban.beach.fixed","Feature1",1,"all_else",-472.257389635022,"trees"
"1613","urban.beach.fixed","Feature2",2500,"urban",2026.74261036498,"trees"
"1614","urban.beach.fixed","Feature3",8.61738238321323,"beach",-464.640007251809,"trees"
"1615","urban.beach.fixed","Feature4",473.257389635022,"trees",0,"trees"
"1616","urban.scrub.fixed","Feature1",1,"all_else",-2499,"trees"
"1617","urban.scrub.fixed","Feature2",27.3989549667276,"urban",-2472.60104503327,"trees"
"1618","urban.scrub.fixed","Feature3",1293.09042593281,"scrub",-1206.90957406719,"trees"
"1619","urban.scrub.fixed","Feature4",2500,"trees",0,"trees"
"1620","urban.fixed.opend","Feature1",1,"all_else",-532.474910312977,"trees"
"1621","urban.fixed.opend","Feature2",2500,"urban",1966.52508968702,"trees"
"1622","urban.fixed.opend","Feature3",533.474910312977,"trees",0,"trees"
"1623","urban.fixed.opend","Feature4",100.3752511387,"opend",-433.099659174277,"trees"
"1624","water.agric.fixed","Feature1",1,"all_else",-2499,"trees"
"1625","water.agric.fixed","Feature2",149.854671361154,"water",-2350.14532863885,"trees"
"1626","water.agric.fixed","Feature3",596.288035800835,"agric",-1903.71196419916,"trees"
"1627","water.agric.fixed","Feature4",2500,"trees",0,"trees"
"1628","water.beach.fixed","Feature1",2.61307854298593,"all_else",1.61307854298593,"trees"
"1629","water.beach.fixed","Feature2",13.0837233101734,"water",12.0837233101734,"trees"
"1630","water.beach.fixed","Feature3",2500,"beach",2499,"trees"
"1631","water.beach.fixed","Feature4",1,"trees",0,"trees"
"1632","water.scrub.fixed","Feature1",1,"all_else",-2153.47400514854,"trees"
"1633","water.scrub.fixed","Feature2",2361.09251728554,"water",206.618512137,"trees"
"1634","water.scrub.fixed","Feature3",2500,"scrub",345.52599485146,"trees"
"1635","water.scrub.fixed","Feature4",2154.47400514854,"trees",0,"trees"
"1636","water.fixed.opend","Feature1",3.35191505398916,"all_else",-2496.64808494601,"trees"
"1637","water.fixed.opend","Feature2",1,"water",-2499,"trees"
"1638","water.fixed.opend","Feature3",2500,"trees",0,"trees"
"1639","water.fixed.opend","Feature4",2432.53759244197,"opend",-67.46240755803,"trees"
"1640","agric.beach.fixed","Feature1",1,"all_else",-841.909534107162,"trees"
"1641","agric.beach.fixed","Feature2",201.522883148317,"agric",-641.386650958845,"trees"
"1642","agric.beach.fixed","Feature3",2500,"beach",1657.09046589284,"trees"
"1643","agric.beach.fixed","Feature4",842.909534107162,"trees",0,"trees"
"1644","agric.scrub.fixed","Feature1",1,"all_else",-2499,"trees"
"1645","agric.scrub.fixed","Feature2",887.40318707445,"agric",-1612.59681292555,"trees"
"1646","agric.scrub.fixed","Feature3",726.681902826729,"scrub",-1773.31809717327,"trees"
"1647","agric.scrub.fixed","Feature4",2500,"trees",0,"trees"
"1648","agric.fixed.opend","Feature1",1,"all_else",-1506.58467652752,"trees"
"1649","agric.fixed.opend","Feature2",2500,"agric",992.41532347248,"trees"
"1650","agric.fixed.opend","Feature3",1507.58467652752,"trees",0,"trees"
"1651","agric.fixed.opend","Feature4",925.400514033768,"opend",-582.184162493752,"trees"
"1652","beach.scrub.fixed","Feature1",1,"all_else",-2446.96765168217,"trees"
"1653","beach.scrub.fixed","Feature2",89.0863886628304,"beach",-2358.88126301934,"trees"
